ID;Cliente;RAMA_ACTIVIDAD;DESCRIPCION_RAMA;Efectivo_y_Equiv;ACTIVOS_CORRIENTES;Otros_Act_Corr;Otros_Act_No_Corr;ACTIVOS_NO_CORRIENTES;ACTIVO;Credito_Mutuo;Oblig_emit_por_corr;Arrend_Financiero_CxP;Imp_Renta_CxP;PASIVOS_CORRIENTES;Credito_Mutuo_No_corr;Oblig_emit_porc_No_corr;Arrend_Financiero_CxP_No_Corr;Pas_Imp_Renta_Dif_No_Corr;PASIVOS_NO_CORRIENTES;PASIVO;Capital;Futuras_capitalizaciones;PATRIMONIO;PART_TRABAJADORES;IMPUESTO_CAUSADO;Ganancias_Act_Disc;INGRESOS;G_Perdidas_Act_Disc;COSTOS;GASTOS;CxC_DxC_Corr;Otros_Act_Fin_Corr;Arren_Fin_CxC;Imp_bruto_const;Activos_x_Imp_corr;Inventarios;Act_No_Corr_Venta;Act_Biologicos_corr;Pagos_anticipos;Propiedad_Planta_Equ;Act_Intang;Prop_Inversion;Act_Biologicos_No_Corr;Act_Para_Rec_Minerales;Inversiones_No_Corr;CxC_DxC_No_Corr;Otros_Act_Fin_No_Corr;Arren_Fin_CxC_No_Corr;Act_Imp_Diferido;CxP_DxP_Corr;Obli_inst_fin_corr;Otros_Pas_fin_Corr;Benf_Emp_Corr;Prov_Corr;Pas_Ing_Dif_Corr;Otros_Pas_Corr;CxP_DxP_No_Corr;Int_Financieras_No_Corr;Otros_Pas_Fin_No_Corr;Benf_Emp_No_Corr;Prov_No_Corr;Pas_Ing_Dif_No_Corr;Otros_Pas_No_Corr;Cap_Sus_No_Pagado;Reservas;Res_Acum;Otros_Res_Int_Acum;Ing_Act_Ord;Otros_Ing;Ing_Finc;VAL_ING;Costo_de_Venta;C_Gastos_Benf_Empl;C_Gastos_Dep;C_Gastos_Amort;C_Perdidas_deterioro;C_Gasto_Provis;C_Perdida_Venta_Act;C_Otros_Gastos;VAL_COSTOS;G_Costo_de_Venta;G_Gastos_Benf_Empl;G_Gastos_Dep;G_Gastos_Amort;G_Perdidas_deterioro;G_Gasto_Provis;G_Perdida_Venta_Act;G_Otros_Gastos;G_Gastos_Financieros;VAL_GASTOS;T_COMPRAS_IMPORT;COSTO_NOMINA;GASTO_NOMINA;VAL_ACT_CORRIENTE;VAL_ACT_NO_CORR;VAL_PAS_CORR;VAL_PAS_NO_CORR;VAL_PATRIMONIO
21;Si;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;1049530,15;4554600,04;0;0;1033895,44;5588495,48;0;0;0;105594,86;4026747,36;0;0;0;0;272632,1;4299379,46;800;0;1289116,02;10533,57;0;0;0;0;0;0;2987328,82;0;0;0;511803,16;0;0;0;5937,91;658654;69910,28;0;0;0;3350;79836,14;0;0;222145,02;3221041,09;0;0;40016,31;162489,22;497605,88;0;250000;0;0;22632,1;0;0;0;0;14652,08;1271556,26;2107,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,16415321826935E-010;-4,65661287307739E-010;0;0
22;Si;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;1457616,19;1458190,38;0;0;1183023,51;2641213,89;0;0;0;8843,69;12981,18;0;0;0;0;0;12981,18;818000;0;2628232,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;574,19;27744,96;0;0;0;0;1155278,55;0;0;0;0;3817,49;0;0;0;0;0;320;0;0;0;0;0;0;0;0;54671,99;1755560,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;Si;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;3779805,52;5124845,73;0;0;2027869,58;7152715,31;0;0;0;431059,8;2135264,2;0;0;0;0;1034669,35;3169933,55;1545400;0;3982781,76;453699,5;0;0;0;0;0;0;1249001,53;0;0;0;25211,91;0;0;0;70826,77;360897,36;561758,98;0;0;0;73182,68;945014,26;0;0;87016,3;965780,14;183061,93;0;555362,33;0;0;0;0;0;0;1034669,35;0;0;0;0;217500;2067527,56;152354,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3283064365387E-010;4,65661287307739E-010;-1,16415321826935E-010;-4,65661287307739E-010
24;Si;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;2572091,93;15730105,4;117034,6;0;2527790,11;18257895,5;0;4665050,76;0;409582,28;9028551,77;0;0;0;148677,78;4351255,53;13379807,3;1000000;0;4878088,24;329174,16;0;0;0;0;0;0;13003896,07;0;0;0;1175,2;0;17119,04;0;18788,6;1955714,3;564280,19;0;0;0;0;7795,62;0;0;0;136774,69;3147362,92;0;605675,36;0;57232,31;6873,45;18889,42;3956043,05;0;227645,28;0;0;0;0;436870,58;2974102,43;467115,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0399999991059303;4,65661287307739E-010;0;9,31322574615479E-010;0
25;Si;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;260899,15;2757369,86;0;0;15066547,9;17823917,8;0;0;0;0;2614166,08;0;0;0;0;9008022,3;11622188,4;7052000;0;6201729,39;167079,81;0;0;0;0;0;0;1495174,63;0;0;0;916306,02;84990,06;0;0;0;1018748,61;14047799,26;0;0;0;0;0;0;0;0;1059868,73;1120594,69;0;245221,28;7900,28;0;180581,1;231886,24;8745032,39;0;31103,67;0;0;0;0;27302,16;-916971,31;39398,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0300000011920929;0;0;-9,31322574615479E-010
26;Si;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;115737,79;4268514,4;0;0;944680,16;5213194,56;0;0;0;0;374653,87;0;0;0;0;4758622,53;5133276,4;800;50000;79918,16;4543,28;0;0;0;0;0;0;440547,89;604660,17;0;0;32511,8;3058264,04;0;0;16792,71;942605,16;0;0;0;0;0;0;0;0;2075;275709,33;85125,41;0;13819,13;0;0;0;1806000;582591,78;0;8298,68;100000;2261732,07;0;0;4013,01;27056,35;-1951,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,31322574615479E-010;0;0;0;0
27;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;949115,15;24143057,7;1594845,32;3585,6;405759,39;24548817,1;0;0;0;178471,78;15264110,6;0;0;0;65995,31;2427096,4;17691207;500000;0;6857610,07;102469,15;0;0;0;0;0;0;9646340,46;0;0;0;887366,17;11062474,7;0;0;2915,86;263646,66;27540,74;18628,26;0;0;0;0;0;0;92358,13;6154591,27;8054270,71;106226,91;320115,55;450434,36;0;0;124726,85;1800000;269771,56;166602,68;0;0;0;0;250000;6106912,07;698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0400000028312206;1,16415321826935E-010;,0199999995529652;0;0
28;No;C;INDUSTRIAS MANUFACTURERAS.;5014936,09;23283263;50051,5;112582,82;21860788,8;45144051,8;0;0;0;0;12973978,8;0;0;0;0;9140089,67;22114068,5;15865800;0;23029983,3;303389,15;0;0;0;0;0;0;11247979,99;0;0;0;217501,37;6237016,28;0;0;515777,75;16390271,09;2421383,79;0;0;0;2162487,71;629494,44;0;0;144568,85;6686355,42;3643892,1;0;1393884,5;785627,03;17479,87;446739,87;0;6419010,5;0;2721079,17;0;0;0;-7772764,61;10256508,67;1294647,12;3385792,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0199999995529652;,100000005215406;,0100000016391277;0;,0100000016391277
29;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;266344,41;2955002,02;0;23885,6;267498,16;3222500,18;0;0;0;0;1573979,97;0;0;0;0;115190,64;1689170,61;250000;0;1533329,57;65257,92;0;0;0;0;0;0;1981133,93;0;0;0;0;705327,68;0;0;2196;163612,56;0;80000;0;0;0;0;0;0;0;955469,67;0;0;108855,96;218208,15;291446,19;0;7397,84;0;0;106104,87;0;0;1687,93;0;39842,84;1042994,38;200492,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,65661287307739E-010;-5,82076609134674E-011;2,3283064365387E-010;1,45519152283669E-011;0
30;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;7729001,13;35291988,1;0;0;13939698,5;49231686,5;0;3727625,41;0;0;18872873,6;0;1972075,18;0;117031,72;7148291,52;26021165,1;11000000;0;23210521,4;313005,78;0;0;0;0;0;0;18776127,42;0;0;0;225181,05;8561678,46;0;0;0;7830246,53;0;0;0;0;781937,88;5327514,06;0;0;0;1115746,5;12457759,6;0;435399,52;0;812085,41;324257,13;220274,84;3500000;0;1044878;0;0;294031,78;0;6708343,82;1410011,22;4092166,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0399999991059303;,0299999993294477;,0300000011920929;0;-,0100000016391277
31;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;7544171,91;107506408;0;153371,48;57222699;164729107;0;8269839,09;1335063;0;66234109,7;0;16500976;6593966,74;0;35479727,8;101713837;22327505;0;63015269,3;798151,43;0;0;0;0;0;0;22053646,78;1287695;109900,48;0;973739,66;72275442,88;0;0;3261811,09;38695442,49;1368304,36;0;0;0;15697866,7;-1428,86;0;946948,7;362194,2;27698191,75;24583268,4;0;2178560,63;128801,14;2040385,68;0;0;3561582,54;0;5833943,28;0;0;2989259,27;-10413224,3;5545048,36;44612739,28;943200,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,200000002980232;-,0699999928474426;,010000005364418;-,0300000011920929;,0199999958276749
32;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;80283492,7;175034341;0;29686042,8;77938277,9;252972618;0;0;0;5859591,91;32961815,8;0;0;0;551291,84;28284310,6;61246126,4;16500000;0;191726492;6359153,27;0;0;0;0;0;0;33754664,29;0;0;0;13502;60576419,46;0;0;406262,09;34452294,84;9587669,46;0;0;0;3203509,08;168600;0;0;840161,76;16244667,3;0;0;9059872,79;500666,77;7453,91;1289563,12;0;0;0;8253054,42;0;1311051;18168913,3;0;141383031,2;33826847,31;16613,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,459999978542328;-,0399999916553497;0;,0400000028312206;,390000015497208
33;No;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;384112,74;823276,86;0;0;7854521,74;8677798,6;0;0;0;0;446202,11;0;0;0;0;3049476,23;3495678,34;3400012;0;5182120,26;0;0;0;0;0;0;0;174808,43;0;0;0;77782,31;68586,11;0;0;117987,27;7756861,35;0;0;0;0;0;0;0;0;97660,39;341433,11;0;0;66271,7;0;23926,46;14570,84;4000;2600000;0;445476,23;0;0;0;0;1405555,78;365134,7;11417,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,86264514923096E-009;-5,82076609134674E-011;0;0
34;No;C;INDUSTRIAS MANUFACTURERAS.;340607,61;6894327,27;0;0;10471597,2;17365924,4;0;0;0;0;4406712,61;0;0;0;983355,86;3968189,21;8374901,82;3465299;0;8991022,62;9992,78;0;0;0;0;0;0;2266196,8;0;0;0;272571,96;3915575,71;0;0;99375,19;10066169,11;45176,01;0;0;0;300276,1;59975,95;0;0;0;985149,7;2648600;0;88852,9;0;43502,23;640607,78;0;617400;0;1359416,51;0;0;1008016,84;0;1525075,19;4074571,65;-73923,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,31322574615479E-010;,0300000011920929;0;4,65661287307739E-010;0
35;No;C;INDUSTRIAS MANUFACTURERAS.;2963483,37;39938483,3;0;0;19782479,3;59720962,6;0;0;0;0;32395299,4;0;0;0;0;6660223,68;39055523,1;10880000;0;20665439,5;0;0;0;0;0;0;0;11934775,84;0;0;0;1751161,42;22895601,98;0;0;393460,7;18370681,4;58236,1;241639,26;0;0;0;373961,59;0;0;737960,81;11133023,74;18719534,8;0;2009440,1;533300,77;0;0;0;3342375,96;0;3317847,72;0;0;0;0;2697229,07;6754339,49;333870,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,00999999791383743;,139999996870756;-,010000005364418;0;0
36;No;C;INDUSTRIAS MANUFACTURERAS.;5800684,33;90329162,6;778140,45;57796,65;72592254,5;162921417;16187624,3;0;0;0;46338935,6;0;0;0;0;26896045,8;73234981,4;74894880;0;89686435,6;432598,98;0;0;0;0;0;0;36691656,32;280612,21;0;0;8178333,43;38561168,77;0;0;38567,01;64466436,39;358397,47;0;0;0;5473465,1;0;522959,25;0;1713199,6;15530893,15;9501971,82;0;4034486,04;339044,16;0;744916,2;0;8513204,34;0;16882494,91;266875,49;0;1233471,06;0;8288425,98;5329808,25;1173321,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0799999982118607;,0399999767541885;-,0700000002980232;0;-,0400000065565109
37;No;C;INDUSTRIAS MANUFACTURERAS.;378336,6;9027439,85;38361,57;929912,14;22970505,2;31997945,1;0;0;0;0;8034047,44;0;0;0;0;7883843,11;15917890,6;16400000;42419;16080054,5;0;0;0;0;0;0;0;2916470,47;985,27;0;0;1080989,27;4535358,76;0;0;76937,91;18887430,89;1124629,5;1068819;0;0;702425,93;257287,8;0;0;0;5556741,84;718637,22;0;557638,57;106742,45;1094287,36;0;0;580940,06;0;6334519,68;0;0;968383,37;-2747,32;1724523,27;-2096239,49;12099,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0600000023841858;-9,31322574615479E-010;9,31322574615479E-010;-,0299999993294477
38;No;F;CONSTRUCCIÓN.;95759,9;6964244,47;0;411687,81;3376165,37;10340409,8;0;0;0;9138,06;6699423,01;0;0;0;68614,63;2761479,34;9460902,35;660120;660100;879507,49;0;0;0;0;0;0;0;1729152,24;0;0;0;102615,47;4955657,33;0;0;81059,53;1768709,31;4500;508235,3;0;0;23198,57;34289,67;0;0;625544,71;2011457,6;2147783,51;0;198388,34;1315792,79;829090,3;187772,41;524900;400198,88;0;1669264,82;0;0;98501,01;0;530264,64;-2306754,16;1335777,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,31322574615479E-010;0;0;0;1,16415321826935E-010
39;No;C;INDUSTRIAS MANUFACTURERAS.;2156745,99;12062772;52657,65;31905,99;19606839,8;31669611,8;0;0;325730,67;0;9752584,2;0;0;1431963,06;575575,35;10077688,2;19830272,4;6500000;0;11839339,5;375747,54;0;0;0;0;0;0;5871198,11;0;0;0;347833,92;3482980,85;0;0;151355,52;16980685,51;524328,52;755001,44;0;0;1163530,75;0;0;0;151387,62;6352027,72;1574018,99;0;714203,93;301837,1;70925,85;413839,94;0;4906144,12;0;3012601,71;1500;0;149903,94;0;1643150,71;4117683,86;-421495,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0399999991059303;-,0299999974668026;-1,86264514923096E-009;,0199999995529652;,0500000007450581
40;No;L;ACTIVIDADES INMOBILIARIAS.;191247,94;308953,44;0;0;1820550,58;2129504,02;0;0;0;0;180175,47;0;0;0;0;0;180175,47;2000;0;1949328,55;0;0;0;0;0;0;0;1782,82;0;0;0;30335,76;0;0;0;85586,92;1818962,58;0;0;0;0;1588;0;0;0;0;180175,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;526110,5;1420218,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,3283064365387E-010
41;No;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;417412,7;3571010,43;0;645713,66;45604998,4;49176008,8;0;0;0;0;8124175,38;0;0;0;0;4276175,73;12400351,1;24510000;0;36775657,7;0;0;0;0;0;0;0;2412219,35;0;0;0;327837,32;355874;0;0;57667,06;12886224,74;0;0;0;0;30871585,3;1038835,93;0;0;162638,73;6033121,63;1170027,6;0;400479,79;0;520546,36;0;0;1586287,3;0;2689888,43;0;0;0;0;2883561,3;9382096,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0399999991059303;-9,31322574615479E-010;9,31322574615479E-010;-,0300000011920929
42;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;1828795,29;34870706,8;236991,28;0;23779229,6;58649936,5;0;0;0;1283866,61;8591037,81;0;0;0;0;13814025,6;22405063,4;20277543;0;36244873,1;1817209,85;0;0;0;0;0;0;5931055,21;14831603;0;0;0;11716634,27;0;0;325627,76;19524074,68;618953,39;0;0;0;3084786,42;0;0;0;551415,17;3624911,63;62291,7;0;3309081,14;310886,73;0;0;68303,85;7500000;0;3951180,99;2249915,3;0;44625,44;0;8481285,62;8328974,77;-842930,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,010000005364418;-,0600000023841858;0;,0199999995529652;0
43;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;1037758,31;3659737,43;0;45889,92;2531840,58;6191578,01;0;0;0;105154,39;1492309,23;0;0;0;0;197624,47;1689933,7;2926626;0;4501644,31;112872,27;0;0;0;0;0;0;1844193,82;0;0;0;0;173661,81;0;604123,49;0;2460906,52;0;0;0;0;0;0;0;0;25044,14;1203434,03;0;0;174171,79;9549,02;0;0;0;0;0;197624,47;0;0;0;0;765125,32;767379,52;42513,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,31322574615479E-010
44;No;C;INDUSTRIAS MANUFACTURERAS.;13276,37;861784,2;1240,32;0;364041,7;1225825,9;0;0;0;0;702598,87;0;0;0;13,98;71573,33;774172,2;837880;0;451653,7;20654,81;0;0;0;0;0;0;651029,31;0;0;0;145595,44;50642,76;0;0;0;16710,06;0;162442,51;0;0;0;0;0;0;184889,13;523188,48;0;0;20654,81;4863,96;0;153891,62;29014,1;0;0;42545,25;0;0;0;0;20308,47;-349833,3;-56701,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,16415321826935E-010;0;0;0;-5,82076609134674E-011
45;No;C;INDUSTRIAS MANUFACTURERAS.;11935,57;4769878,3;0;0;4412024,35;9181902,65;0;0;0;0;4074463,06;0;0;0;0;1286043,25;5360506,31;1300000;0;3821396,34;0;0;0;0;0;0;0;1939669,51;0;0;0;408493,33;2409779,89;0;0;0;4169195,53;0;0;0;0;0;0;0;0;242828,82;2386657,7;818842,2;0;696928,87;144900,54;27133,75;0;5771,01;0;0;1280272,24;0;0;0;0;136448,37;2417013,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,31322574615479E-010;-1,86264514923096E-009;4,65661287307739E-010;0;-32065,7500000005
46;No;C;INDUSTRIAS MANUFACTURERAS.;984821,32;83751233,5;2867913,46;0;106763319;190514553;76355,58;0;0;0;82615498,8;0;7138429,85;41734,3;1826808,16;43267948,1;125883447;39600000;0;64631106,2;24706,74;0;0;0;0;0;0;28318751,25;12521601,9;0;0;2288206,38;26825292,62;8811962,38;0;1132684,18;40957419,46;0;10664363,06;0;0;11225142,53;43220197,04;0;0;696197,33;44968044,21;31091202;4935163,31;1343365,3;201368,35;0;0;0;21160638,7;0;13100337,02;0;0;0;0;4060390,63;4889957,86;16080757,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,010000005364418;-,420000016689301;,0499999970197678;,0700000002980232;,0500000044703484
47;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;40993,16;1038690,27;34713,79;0;256278,83;1294969,1;0;0;0;0;537475,64;0;0;0;0;560059,91;1097535,55;122100;0;197433,55;411,49;0;0;0;0;0;0;227268,64;0;0;0;12433,48;723281,2;0;0;0;222130,3;0;0;0;0;0;0;0;0;34148,53;494484,69;0;0;23774,02;0;19216,93;0;179180,24;0;0;339379,79;0;36547,16;4952,72;0;58408,84;-60564,62;77489,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,82076609134674E-011;1,16415321826935E-010;0;0
48;No;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;13974,41;186283,24;0;0;4065882,35;4252165,59;0;0;0;420,96;4659,96;0;0;0;0;0;4659,96;400;0;4247505,63;0;0;0;0;0;0;0;166867,86;0;0;0;5440,97;0;0;0;0;4065882,35;0;0;0;0;0;0;0;0;0;4239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;4247025,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;No;C;INDUSTRIAS MANUFACTURERAS.;172186,03;22107543,8;177780,08;0;22054213,1;44161756,9;0;81491,43;0;0;12164240,7;0;0;0;0;7404748,24;19568988,9;13400384;0;24592768;264101,2;0;0;0;0;0;0;11263073,2;40513,48;0;0;919622,89;9446923,22;47447,27;0;39997,66;20778037,8;0;0;0;0;873310,59;13224,34;0;0;389640,31;7036259,04;3603680,68;0;739557,34;543736,58;15493,5;144022,08;0;847222,31;0;6557525,93;0;0;0;0;452591,4;4133096,91;6606695,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-,0300000011920929;,0599999912083149;,0500000007450581;0;0
50;No;C;INDUSTRIAS MANUFACTURERAS.;1263695,39;9999438,53;0;0;7293754,21;17293192,7;0;0;0;49887,49;7192589,48;0;0;0;208819,89;4345671,67;11538261,2;750000;0;5754931,59;110144,3;0;0;0;0;0;0;3218638,96;0;0;0;31974,82;5410609,07;0;0;74520,29;6724859,64;432302,87;0;0;0;0;0;0;0;136591,7;2535051,54;3755920,92;0;795965,54;0;55763,99;0;0;432490,61;0;1120059,97;0;391,67;2583909,53;0;234796,26;3001946,3;1768189,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,86264514923096E-009;9,31322574615479E-010;9,31322574615479E-010;0;0
51;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;83454,34;4360184,28;2754,4;265461,1;2628557,59;6988741,87;0;0;0;0;5320039,57;0;0;0;0;1552966,15;6873005,72;79200;0;115736,15;0;0;0;0;0;0;0;1708035,19;0;0;0;280550,18;2266643,9;0;0;18746,27;98440,4;0;0;0;0;0;2258341,63;0;0;6314,46;417986,93;4489296,66;0;111987,95;288851,43;4791,02;7125,58;135154,94;1024886,48;0;182336,15;93720,35;116868,23;0;0;8664,12;26846,23;1025,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,31322574615479E-010;0;0;0;0
52;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;87082,49;134212,07;0;0;290975,33;425187,4;0;0;0;303,1;301733,75;0;0;0;0;0;301733,75;24000;0;123453,65;0;0;0;0;0;0;0;16916,89;-2617,06;0;0;24474,58;8355,17;0;0;0;7996,31;511;0;0;0;282468,02;0;0;0;0;0;134808,81;0;125176,33;0;21190,72;20254,79;0;0;0;0;0;0;0;0;94008,08;5445,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;123820,35;1270151,87;2624,7;0;133286,01;1403437,88;0;0;0;7310,95;161493,09;0;0;0;0;650779,08;812272,17;220000;0;591165,71;2202,23;0;0;0;0;0;0;770556,56;0;0;0;22484,53;345026,35;0;0;5639,38;13276,98;11583,66;0;0;0;108425,37;0;0;0;0;0;0;7041,27;8763,95;8376,92;0;130000;616238,57;0;0;23365;0;0;11175,51;0;314047,45;29782,32;27335,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,91038304567337E-011;0;0
54;No;G;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.;7151848,5;56985228,9;0;1408510,01;51677641,5;108662870;0;0;0;0;19479163,9;0;0;0;1350637,52;10268676,8;29747840,6;38728895,4;0;78915029,7;1618988,03;0;0;0;0;0;0;28431987,29;0;0;0;1622274,95;19030366,38;0;0;748751,69;46030937,36;2585357,49;628823,25;0;0;165191;31558,8;0;0;827263,57;9595764,71;4351899,43;0;3369672,32;2161827,41;0;0;0;3566283,64;0;5351755,59;0;0;0;0;5256309,75;35014542,55;-84718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,0899999961256981;,0199999958276749;,0299999974668026;,0500000007450581;1,49011611938477E-008
55;No;C;INDUSTRIAS MANUFACTURERAS.;370328,58;8992763,4;0;0;13597858,2;22590621,6;0;0;0;0;5551416,45;0;0;0;19931,95;5438288,09;10989704,5;2400000;0;11600917,1;0;0;0;0;0;0;0;1156205,52;0;0;0;409417,23;7051443,7;0;0;5368,37;11035290,62;693349,99;1747155,65;0;0;122061,98;0;0;0;0;1869272,47;2050818,52;1151000,66;480324,8;0;0;0;0;335333,29;0;5070950,8;0;0;12072,05;0;396207,04;-525824,51;9330534,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,86264514923096E-009;-,0399999991059303;0;0;-1,86264514923096E-009
56;No;C;INDUSTRIAS MANUFACTURERAS.;321780,92;535256,57;0;0;6514040,91;7049297,48;0;0;0;0;361461,96;0;0;0;0;542016,4;903478,36;2000000;0;6145819,12;15026,28;0;0;0;0;0;0;64307,08;0;0;0;63906,79;0;0;0;85261,78;186813,42;0;4515763,23;0;0;1372786,01;438678,25;0;0;0;332994,04;0;0;28467,92;0;0;0;111840,91;0;0;430175,49;0;0;0;0;1041460,52;3096184,24;8174,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,82076609134674E-011;0;9,31322574615479E-010
